2022-08-11 15:30:39 - Attempting to retrieve the root directory of the data partition.
2022-08-11 15:30:39 - Found 12 handles that supported SimpleFileSystem
2022-08-11 15:30:39 - Checking handle 0 (3A6AAD98)
2022-08-11 15:30:39 - Handle is own partition
2022-08-11 15:30:39 - Checking handle 1 (3A67A918)
2022-08-11 15:30:39 - Checking handle 2 (3A66D598)
2022-08-11 15:30:39 - Checking handle 3 (3A642F18)
2022-08-11 15:30:39 - Checking handle 4 (3A698998)
2022-08-11 15:30:39 - HD node found: MBR type(2), Signature type(2), Part #(2), Start LBA(409640), Num Sectors(34566232)
2022-08-11 15:30:39 - Self node: MBR type(2), Signature type(2), Part #(1), Start LBA(40), Num Sectors(409600)
2022-08-11 15:30:39 - Checking handle 5 (390E1B98)
2022-08-11 15:30:39 - Checking handle 6 (38EA8D18)
2022-08-11 15:30:39 - Checking handle 7 (38E97F18)
2022-08-11 15:30:39 - Checking handle 8 (38E96998)
2022-08-11 15:30:39 - Checking handle 9 (38E7FB98)
2022-08-11 15:30:39 - Checking handle 10 (38E7F518)
2022-08-11 15:30:39 - Checking handle 11 (38E6D198)
2022-08-11 15:30:39 - [FS0]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x14,0x0)/USB(0x11,0x0)/HD(1,GPT,71FF2929-B7E7-4145-98E2-5D596F19BAC5,0x28,0x64000)
2022-08-11 15:30:39 - Label: "EFI", Mode: RW, Free space: 176 MB / 196 MB (0%)
2022-08-11 15:30:39 - [FS1]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x17,0x0)/Sata(0x3,0xFFFF,0x0)/HD(1,GPT,AFD596FE-6ED0-4D79-B2B6-4B00B9852341,0x28,0x64000)
2022-08-11 15:30:39 - Label: "EFI", Mode: RW, Free space: 196 MB / 196 MB (0%)
2022-08-11 15:30:39 - [FS2]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x1B,0x4)/Pci(0x0,0x0)/NVMe(0x1,59-AE-B1-41-8B-44-1B-00)/HD(1,GPT,E50C7101-D78C-4A89-A570-959CCF04EE77,0x800,0x32000)
2022-08-11 15:30:39 - Label: "", Mode: RW, Free space: 68 MB / 96 MB (0%)
2022-08-11 15:30:39 - [FS3]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(1,GPT,D2BD5E3E-4D92-4622-823A-E344DA6BD4DC,0x28,0x64000)
2022-08-11 15:30:39 - Label: "EFI", Mode: RW, Free space: 183 MB / 196 MB (0%)
2022-08-11 15:30:39 - [FS4]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x14,0x0)/USB(0x11,0x0)/HD(2,GPT,9D3506FF-007D-478B-A3EB-A133EABD3D90,0x64028,0x20F7058)
2022-08-11 15:30:39 - Label: "Install macOS Monterey", Mode: RO, Free space: 3003 MB / 16878 MB (0%)
2022-08-11 15:30:39 - [FS5]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x17,0x0)/Sata(0x3,0xFFFF,0x0)/HD(2,GPT,574E364E-65A1-4950-90F9-6CD551FC935D,0x64028,0xE8D64860)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,4974076C8FB6433889FC661F658F07AD)
2022-08-11 15:30:39 - Label: "ARCHIVES", Mode: RW, Free space: 998257 MB / 1907401 MB (0%)
2022-08-11 15:30:39 - [FS6]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,FBCFD28B3F65FB4492B9DE4906909A0D)
2022-08-11 15:30:39 - Label: "Preboot", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:39 - [FS7]
2022-08-11 15:30:39 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,0E560EF7A788644DA08370FD193F9E2B)
2022-08-11 15:30:40 - Label: "Macintosh HD - Dados", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:40 - [FS8]
2022-08-11 15:30:40 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,A71A961EA4F10A4AA88A7FDBE496299D)
2022-08-11 15:30:40 - Label: "Recovery", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:40 - [FS9]
2022-08-11 15:30:40 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,48CCDDBBE0585245B9C7AB516562953C)
2022-08-11 15:30:40 - Label: "VM", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:40 - [FS10]
2022-08-11 15:30:40 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,F8CB4EFE5B6E694381FF90AD035B15A3)
2022-08-11 15:30:40 - Label: "Macintosh HD", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:40 - [FS11]
2022-08-11 15:30:40 - PciRoot(0x0)/Pci(0x1D,0x0)/Pci(0x0,0x0)/NVMe(0x1,B7-FD-E5-49-4A-44-1B-00)/HD(2,GPT,6656516A-B0F9-4295-831F-B2BBA2229D0D,0x64028,0x746A2D60)/VenMedia(BE74FCF7-0B7C-49F3-9147-01F4042E6842,08BB94E811595A459CE07F899742C730)
2022-08-11 15:30:40 - Label: "Update", Mode: RW, Free space: 846342 MB / 953669 MB (0%)
2022-08-11 15:30:40 - Disabling watchdog timer (Result: Success)
2022-08-11 15:30:40 - Could not find Simple Network protocol.
2022-08-11 15:30:40 - =============================================
2022-08-11 15:30:40 - MemTest86 V9.4 Free Build: 1000 (64-bit)
2022-08-11 15:30:40 - =============================================
2022-08-11 15:30:40 - SMBIOS BIOS INFO Vendor: "Acidanthera", Version: "1916.0.3.0.0", Release Date: "05/21/2022"
2022-08-11 15:30:40 - SMBIOS SYSTEM INFO Manufacturer: "Acidanthera", Product: "iMacPro1,1", Version: "1.0", S/N: "C02WMHZSHX87", SKU: "", Family: ""
2022-08-11 15:30:40 - SMBIOS: Found SMBIOS BaseboardInformation (pbLinAddr=0x3E36508C, FormattedLen=15, iTotalLen=78)
2022-08-11 15:30:40 - SMBIOS BASEBOARD INFO Manufacturer: "Acidanthera", Product: "Mac-7BA5B2D9E42DDD94", Version: "iMacPro1,1", S/N: "C028171004NJG361M", AssetTag: "", LocationInChassis: ""
2022-08-11 15:30:40 - EFI Specifications: 2.60
2022-08-11 15:30:40 - Found blacklist file
2022-08-11 15:30:40 - [BLACKLIST] Adding "Mac-F42C88C8" (BIOS: "", FLAGS: 1) to blacklist
2024-05-09 01:44:43 - GetKabylakeFamilyMSRInfo_Static - MSR[0xCE] = 00080838F1012400
2024-05-09 01:44:43 - GetKabylakeFamilyMSRInfo_Static - MSR[0x1A2] = 0000000000640E00
2024-05-09 01:44:43 - GetKabylakeFamilyMSRInfo_Static - MSR[0x1AD] = 2E2E2E2F2F303031
2024-05-09 01:44:43 - IsIntelTurboSupported - CPUID[0x6][EAX] = 000027F7
2024-05-09 01:44:43 - DisableTurboMode - MSR[1A0] = 0000000000850089
2024-05-09 01:44:43 - DisableTurboMode - New MSR[1A0] = 0000004000850089
2024-05-09 01:44:43 - GetIntelArchitectureSpecificMSRInfo - Turbo disabled
2024-05-09 01:44:43 - IsIntel_PerfMon_Supported - CPUID[0xA][EDX] = 00000603
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - CPUID[0xA][EDX] = 00000603
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38F] = 00000000000000FF
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38D] = 0000000000000000
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x199] = 0000000000002400
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x198] = 000021DB00002400
2024-05-09 01:44:43 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - high perf counter freq = 3636962000
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - time in ns = 593961102
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - FreqCore in KHz = 3636961, FreqRef in KHz = 3636961, Ratio = 100
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - CPUID[0xA][EDX] = 00000603
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38F] = 00000000000000FF
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38D] = 0000000000000000
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x199] = 0000000000002400
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x198] = 000021DD00002400
2024-05-09 01:44:44 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - high perf counter freq = 3636962000
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - time in ns = 594617049
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - FreqCore in KHz = 3636961, FreqRef in KHz = 3636962, Ratio = 99
2024-05-09 01:44:45 - GetIntelArchitectureSpecificMSRInfo - MaxRatio = 99
2024-05-09 01:44:45 - GetIntelArchitectureSpecificMSRInfo - Mult = 3564
2024-05-09 01:44:45 - GetIntelArchitectureSpecificMSRInfo - raw_freq_cpu = 3636936
2024-05-09 01:44:45 - EnableTurboMode - MSR[1A0] = 0000004000850089
2024-05-09 01:44:45 - EnableTurboMode - New MSR[1A0] = 0000000000850089
2024-05-09 01:44:45 - EnableTurboMode - MSR[0x198] = 00002B4700002E00 (Current multiplier: 46)
2024-05-09 01:44:45 - EnableTurboMode - MSR[0x199] = 0000000000002400 (Target multiplier: 36, Max1CTurbo: 49)
2024-05-09 01:44:45 - EnableTurboMode - Setting MSR[0x199] to 0000000000003100
2024-05-09 01:44:45 - EnableTurboMode - New MSR[0x199] = 0000000000003100 (Target multiplier: 49)
2024-05-09 01:44:45 - GetIntelArchitectureSpecificMSRInfo - TargetRatio = 133
2024-05-09 01:44:45 - IsIntel_PerfMon_Supported - CPUID[0xA][EDX] = 00000603
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - CPUID[0xA][EDX] = 00000603
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38F] = 00000000000000FF
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x38D] = 0000000000000000
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x199] = 0000000000003100
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - MSR[0x198] = 00002B6B00002E00
2024-05-09 01:44:45 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - high perf counter freq = 3636962000
2024-05-09 01:44:46 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - time in ns = 465293443
2024-05-09 01:44:46 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - FreqCore in KHz = 4647229, FreqRef in KHz = 3636961, Ratio = 127
2024-05-09 01:44:47 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - time in ns = 464259735
2024-05-09 01:44:47 - GetIntelCPUMaxSpeed_CPU_CLK_UNHALTED - FreqCore in KHz = 4647229, FreqRef in KHz = 3636962, Ratio = 127
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - MaxTurboRatio = 127
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - TurboMult = 4572
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - new TurboMult = 4652
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - CPUSpeedTurbo = 4699729
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - CPUSpeedTurboTheoreticalMax = 4950274
2024-05-09 01:44:47 - GetIntelArchitectureSpecificMSRInfo - Freq: 3636936KHz (Ratio: 3600, ExtClk: 101026KHz), Turbo: 4699729KHz, (Ratio: 4652, ExtClk: 0KHz) (Theoretical max: 4950274KHz)
2024-05-09 01:44:47 - Getting memory size
2024-05-09 01:44:47 - 0x000000000000 - 0x000000057FFF (352KB) {Free Memory}
2024-05-09 01:44:47 - 0x000000058000 - 0x000000058FFF (4KB) {Reserved Memory}
2024-05-09 01:44:47 - 0x000000059000 - 0x00000009DFFF (276KB) {Free Memory}
2024-05-09 01:44:47 - 0x00000009E000 - 0x00000009FFFF (8KB) {Reserved Memory}
2024-05-09 01:44:47 - 0x000000100000 - 0x00001DE5BFFF (477MB) {Free Memory}
2024-05-09 01:44:47 - 0x00001DE5C000 - 0x00001DE9BFFF (256KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00001DE9C000 - 0x00002BC1EFFF (221MB) {Free Memory}
2024-05-09 01:44:47 - 0x00002BC1F000 - 0x00002BDFFFFF (1924KB) {Loader Code}
2024-05-09 01:44:47 - 0x00002BE00000 - 0x00002C101FFF (3MB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002C102000 - 0x00002C11CFFF (108KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002C11D000 - 0x00002C148FFF (176KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002C149000 - 0x00002C14AFFF (8KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002C14B000 - 0x00002DCBAFFF (27MB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DCBB000 - 0x00002DCBCFFF (8KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DCBD000 - 0x00002DCCCFFF (64KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DCCD000 - 0x00002DCDBFFF (60KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DCDC000 - 0x00002DD00FFF (148KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DD01000 - 0x00002DD10FFF (64KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DD11000 - 0x00002DD31FFF (132KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DD32000 - 0x00002DD3CFFF (44KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DD3D000 - 0x00002DD3DFFF (4KB) {ACPI Non-volatile}
2024-05-09 01:44:47 - 0x00002DD3E000 - 0x00002DD3EFFF (4KB) {Runtime Services Data}
2024-05-09 01:44:47 - 0x00002DD3F000 - 0x00002DD3FFFF (4KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DD40000 - 0x00002DD61FFF (136KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DD62000 - 0x00002DDE2FFF (516KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DDE3000 - 0x00002DDFEFFF (112KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DDFF000 - 0x00002DE0EFFF (64KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DE0F000 - 0x00002DE10FFF (8KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DE11000 - 0x00002DE2AFFF (104KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00002DE2B000 - 0x00002DE4BFFF (132KB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00002DE4C000 - 0x0000379E5FFF (155MB) {Free Memory}
2024-05-09 01:44:47 - 0x0000379E6000 - 0x00003C212FFF (72MB) {Boot Services Data}
2024-05-09 01:44:47 - 0x00003C213000 - 0x00003C39CFFF (1576KB) {Free Memory}
2024-05-09 01:44:47 - 0x00003C39D000 - 0x00003CD28FFF (9MB) {Boot Services Code}
2024-05-09 01:44:47 - 0x00003CD29000 - 0x00003E377FFF (22MB) {Reserved Memory}
2024-05-09 01:44:47 - 0x00003E378000 - 0x00003E3E9FFF (456KB) {Free Memory}
2024-05-09 01:44:47 - 0x00003E3EA000 - 0x00003E472FFF (548KB) {ACPI Non-volatile}
2024-05-09 01:44:47 - 0x00003E473000 - 0x00003EE39FFF (9MB) {Runtime Services Data}
2024-05-09 01:44:47 - 0x00003EE3A000 - 0x00003EFFEFFF (1812KB) {Runtime Services Code}
2024-05-09 01:44:47 - 0x00003EFFF000 - 0x00003EFFFFFF (4KB) {Boot Services Data}
2024-05-09 01:44:47 - 0x000100000000 - 0x0008BEFFFFFF (31728MB) {Free Memory}
2024-05-09 01:44:47 - 0x0000000A0000 - 0x0000000FFFFF (384KB) {Reserved Memory}
2024-05-09 01:44:47 - 0x00003F000000 - 0x00003FFFFFFF (16MB) {Reserved Memory}
2024-05-09 01:44:47 - 0x0000F8000000 - 0x0000FBFFFFFF (64MB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 0x0000FE000000 - 0x0000FE010FFF (68KB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 0x0000FEC00000 - 0x0000FEC00FFF (4KB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 0x0000FED00000 - 0x0000FED00FFF (4KB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 0x0000FEE00000 - 0x0000FEE00FFF (4KB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 0x0000FF000000 - 0x0000FFFFFFFF (16MB) {OS Memory-mapped IO}
2024-05-09 01:44:47 - 
2024-05-09 01:44:47 - Available Memory: 0x7F4912000 (31GB)
2024-05-09 01:44:47 - Reserved Memory: 0xF702000 (247MB)
2024-05-09 01:44:47 - mem_size - Number of entries: 49
2024-05-09 01:44:47 - mem_size - Max address: 0x8BF000000
2024-05-09 01:44:47 - mem_size - Total memory size (34301820928 bytes)
2024-05-09 01:44:47 - Getting memory SPD info
2024-05-09 01:44:47 - Attempting to enable any disabled SMBus controllers...
2024-05-09 01:44:47 - Attempting to enable SMBUS:
2024-05-09 01:44:47 - Searching PCI for SMBus Controller
2024-05-09 01:44:47 - {00:1F:04} SMBus Configuration Registers:
2024-05-09 01:44:47 - 00: A2A38086 02800003 0C050000 00000000
2024-05-09 01:44:47 - 10: FFF24004 0000003F 00000000 00000000
2024-05-09 01:44:47 - 20: 0000F001 00000000 00000000 50011458
2024-05-09 01:44:47 - 30: 00000000 00000000 00000000 000001FF
2024-05-09 01:44:47 - 40: 00000011 00000000 00000000 00000000
2024-05-09 01:44:47 - 50: 00000401 00000101 00000000 00000000
2024-05-09 01:44:47 - 60: 00050504 0A0A0000 00000000 00000000
2024-05-09 01:44:47 - 70: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - 80: 00040024 00000000 00000000 00000000
2024-05-09 01:44:47 - 90: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - A0: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - B0: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - C0: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - D0: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - E0: 00000000 00000000 00000000 00000000
2024-05-09 01:44:47 - F0: 00000000 00000000 08000FB3 00000000
2024-05-09 01:44:47 -  Found SMBus device:  VID:8086 DID:A2A3 Bus:00 Dev:1F Fun:04 IO Add:F000 IO (2) Add:0000 MMIO Add:0 PCI Add:{00:00:00:0000} Rev:00 [Intel 200 Series PCH SMBus Controller]
2024-05-09 01:44:48 - Finished searching PCI for SMBus Controller
2024-05-09 01:44:48 - [Intel 200 Series PCH SMBus Controller Bus:00 Dev:1F Fun:04 Add:F000] Looking for SPD
2024-05-09 01:44:48 - Expanding SPD info array (0 => 16)
2024-05-09 01:44:48 - MemoryInfo(0x38204018, 63424 bytes) RawSPD(0x381FF018, 16384 bytes)
2024-05-09 01:44:48 - Raw SPD bytes for DIMM#0 (Channel -1, Slot -1):
2024-05-09 01:44:48 - 23 11 0C 02 85 21 00 08 00 60 00 03 09 03 00 00 
2024-05-09 01:44:48 - 00 00 06 0D F8 3F 00 00 6E 6E 6E 11 00 6E F0 0A 
2024-05-09 01:44:48 - 20 08 00 05 00 A8 18 28 28 00 78 00 14 3C 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 15 2B 16 36 
2024-05-09 01:44:48 - 0B 2B 0C 36 00 00 36 15 2B 0C 2C 16 2B 0C 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 9C 00 00 00 00 00 E7 00 82 45 
2024-05-09 01:44:48 - 11 11 41 01 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB C6 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 01 98 07 22 21 8A 30 09 7B 39 39 30 35 37 33 34 
2024-05-09 01:44:48 - 2D 30 30 32 2E 41 30 30 47 20 20 20 20 00 80 2C 
2024-05-09 01:44:48 - 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 
2024-05-09 01:44:48 - 07 39 34 38 32 31 37 34 00 00 00 01 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - Module Manufacturer's Specific Data raw bytes:
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 07 
2024-05-09 01:44:48 - 39 34 38 32 31 37 34 00 00 00 01 00 00 00 00 00 
2024-05-09 01:44:48 - DIMM#0 (Channel -1, Slot -1) serial number: 8A30097B
2024-05-09 01:44:48 - Raw SPD bytes for DIMM#1 (Channel -1, Slot -1):
2024-05-09 01:44:48 - 23 11 0C 02 85 21 00 08 00 60 00 03 09 03 00 00 
2024-05-09 01:44:48 - 00 00 06 0D F8 3F 00 00 6E 6E 6E 11 00 6E F0 0A 
2024-05-09 01:44:48 - 20 08 00 05 00 A8 18 28 28 00 78 00 14 3C 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 15 2B 16 36 
2024-05-09 01:44:48 - 0B 2B 0C 36 00 00 36 15 2B 0C 2C 16 2B 0C 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 9C 00 00 00 00 00 E7 00 82 45 
2024-05-09 01:44:48 - 11 11 41 01 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB C6 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 01 98 07 22 21 7E 30 13 A6 39 39 30 35 37 33 34 
2024-05-09 01:44:48 - 2D 30 30 32 2E 41 30 30 47 20 20 20 20 00 80 2C 
2024-05-09 01:44:48 - 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 
2024-05-09 01:44:48 - 07 39 34 38 32 31 37 34 00 00 00 01 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
2024-05-09 01:44:48 - 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
